soc,voltage
1.0,4.400004863739014
0.997995991983968,4.396687206372263
0.9959919839679359,4.39336926553822
0.9939879759519039,4.390050817420131
0.9919839679358718,4.386758812037595
0.9899799599198397,4.383474451510769
0.9879759519038077,4.380198324201299
0.9859719438877756,4.376912844954016
0.9839679358717435,4.373650067788908
0.9819639278557115,4.370405776527767
0.9799599198396794,4.367165125723721
0.9779559118236473,4.363928969943071
0.9759519038076153,4.360708335337741
0.9739478957915833,4.357507088659536
0.9719438877755512,4.354313618416138
0.9699398797595191,4.351128454379949
0.9679358717434869,4.347953376582205
0.965931863727455,4.344785460656529
0.9639278557114229,4.34164651969547
0.9619238476953909,4.338528050653952
0.9599198396793588,4.335390965380612
0.9579158316633267,4.332281461655641
0.9559118236472945,4.3291849641352105
0.9539078156312626,4.326101483476586
0.9519038076152305,4.32302767867916
0.9498997995991985,4.319985620667041
0.9478957915831664,4.316915240030688
0.9458917835671343,4.313889960443975
0.9438877755511023,4.310855528187055
0.9418837675350702,4.307845500195358
0.9398797595190381,4.304836832278931
0.9378757515030061,4.301861484992922
0.935871743486974,4.298883174169781
0.9338677354709419,4.295921001260213
0.9318637274549099,4.292960204164883
0.9298597194388778,4.29001508346195
0.9278557114228457,4.287070614117867
0.9258517034068137,4.284156030769392
0.9238476953907816,4.281243445014308
0.9218436873747495,4.278357965049936
0.9198396793587175,4.275458425106928
0.9178356713426854,4.272578432083888
0.9158316633266534,4.269713513842805
0.9138276553106213,4.266854895275839
0.9118236472945892,4.2640150620195545
0.9098196392785572,4.261171635347696
0.9078156312625251,4.258362607141562
0.905811623246493,4.25553811515623
0.903807615230461,4.2527440074107
0.9018036072144289,4.249946033581157
0.8997995991983968,4.247166162657416
0.8977955911823647,4.244388268070429
0.8957915831663327,4.241625751083334
0.8937875751503006,4.238862107320067
0.8917835671342687,4.236116925021216
0.8897795591182365,4.233388201796069
0.8877755511022045,4.230652150153067
0.8857715430861723,4.227939422280123
0.8837675350701403,4.225226545935312
0.8817635270541083,4.222529031749832
0.8797595190380763,4.2198426902447945
0.8777555110220441,4.21714919967228
0.8757515030060121,4.214473240737034
0.87374749498998,4.21180367013229
0.8717434869739479,4.209150806488841
0.8697394789579159,4.206510520568177
0.8677354709418839,4.203860495141662
0.8657314629258517,4.201232019796163
0.8637274549098197,4.198608126707814
0.8617234468937875,4.195995939435493
0.8597194388777555,4.19339771536788
0.8577154308617235,4.190820158009615
0.8557114228456915,4.188224151803651
0.8537074148296594,4.185645793654611
0.8517034068136273,4.183081643484332
0.8496993987975952,4.180513871741887
0.8476953907815632,4.177960213144557
0.8456913827655311,4.175422403672305
0.8436873747494991,4.172894140526548
0.841683366733467,4.170382037313752
0.8396793587174349,4.167841184738579
0.8376753507014028,4.165344017268176
0.8356713426853708,4.162832267765345
0.8336673346693387,4.160344593139813
0.8316633266533067,4.157846849558555
0.8296593186372746,4.155372216891292
0.8276553106212425,4.152917804567313
0.8256513026052105,4.150453251631707
0.8236472945891784,4.148005122322952
0.8216432865731463,4.145560790283717
0.8196392785571143,4.143118613986101
0.8176352705410822,4.140695378670619
0.8156312625250501,4.138271710674305
0.8136272545090181,4.135863935659765
0.811623246492986,4.133466847332167
0.8096192384769539,4.131066555358046
0.8076152304609219,4.1286811587616565
0.8056112224448898,4.126297989503204
0.8036072144288577,4.123933724950184
0.8016032064128257,4.1215734680049385
0.7995991983967936,4.119212424728062
0.7975951903807617,4.116864770328343
0.7955911823647295,4.114523110627984
0.7935871743486974,4.11217748119318
0.7915831663326653,4.1098765663785
0.7895791583166333,4.107557259569166
0.7875751503006012,4.105245557399078
0.7855711422845693,4.102937156505518
0.7835671342685371,4.100629182221095
0.7815631262525051,4.0983643634480815
0.779559118236473,4.0960609163267945
0.7775551102204409,4.093792179635702
0.7755511022044089,4.091547882357524
0.7735470941883769,4.089290242938635
0.7715430861723447,4.087038571193104
0.7695390781563127,4.084786614227965
0.7675350701402806,4.082554470208375
0.7655310621242485,4.080331313753252
0.7635270541082165,4.078112478500885
0.7615230460921845,4.075904275488135
0.7595190380761524,4.0736822334454414
0.7575150300601203,4.071488296454706
0.7555110220440882,4.069306114906024
0.7535070140280562,4.067114682993311
0.7515030060120241,4.064945550209774
0.7494989979959921,4.062780538512574
0.74749498997996,4.060605299980583
0.7454909819639279,4.058437676583404
0.7434869739478958,4.056295599231479
0.7414829659318638,4.054149657262352
0.7394789579158316,4.052027187840576
0.7374749498997997,4.049906555551677
0.7354709418837676,4.04779532568882
0.7334669338677355,4.045689612672575
0.7314629258517034,4.043559185822265
0.7294589178356714,4.04149824733376
0.7274549098196392,4.039408814814899
0.7254509018036073,4.037317618049601
0.7234468937875752,4.035237310767778
0.7214428857715431,4.033189159805933
0.719438877755511,4.031114529469162
0.717434869739479,4.029064038130926
0.715430861723447,4.0270212440151685
0.7134268537074149,4.024980894697959
0.7114228456913828,4.022963860303947
0.7094188376753507,4.020950499606722
0.7074148296593187,4.018940498787354
0.7054108216432866,4.016918887887003
0.7034068136272547,4.014953223689127
0.7014028056112225,4.01295280668808
0.6993987975951904,4.01097132988005
0.6973947895791583,4.008999452407556
0.6953907815631263,4.007055047421584
0.6933867735470942,4.005099730223352
0.6913827655310623,4.003159766331102
0.6893787575150301,4.0012262529788565
0.687374749498998,3.99928819766697
0.685370741482966,3.997383867549056
0.6833667334669339,3.995459695161212
0.6813627254509018,3.9935678683126072
0.6793587174348699,3.9916694994174673
0.6773547094188377,3.989793771476781
0.6753507014028056,3.987918058325132
0.6733466933867736,3.9860595113371535
